Time,Agebin,Clone ID,Frequency
30,277,245607,1
30,277,302958,1
30,277,517777,1
30,277,404114,1
30,277,861498,1
30,277,438334,1
30,277,470017,1
30,277,963935,2
30,277,333761,2
30,277,962695,1
30,277,889289,1
30,277,333918,1
30,277,254867,1
30,277,132947,1
30,277,338560,1
30,277,954825,4
30,277,378753,2
30,277,545251,1
30,277,762557,1
30,277,386764,1
30,277,554806,1
30,277,287090,1
30,277,511372,1
30,277,148958,1
30,277,148196,1
30,277,414769,2
30,277,223546,1
30,277,422936,1
30,277,563944,1
30,277,460566,1
30,277,355593,1
30,277,201161,1
30,277,486530,2
30,277,486890,1
30,277,754604,1
30,277,437104,1
30,277,497302,1
30,277,330128,1
30,277,544377,1
30,276,979197,2
30,276,970416,1
30,276,960895,1
30,276,933696,3
30,276,922073,2
30,276,864893,1
30,276,854800,1
30,276,783973,1
30,276,761862,1
30,276,752718,3
30,276,700104,1
30,276,889571,1
30,276,693229,2
30,276,692888,1
30,276,667231,2
30,276,649974,2
30,276,983050,1
30,276,881831,2
30,276,269437,1
30,276,647319,3
30,276,244729,1
30,276,85724,1
30,276,244261,3
30,276,219540,1
30,276,429639,1
30,276,251759,1
30,276,11983,1
30,276,246423,1
30,276,478588,1
30,276,547045,1
30,276,545140,1
30,276,198936,1
30,276,179032,1
30,276,202013,1
30,276,227667,1
30,276,131025,1
30,276,64373,1
30,276,34942,1
30,276,627302,2
30,276,370521,1
30,276,164654,1
30,276,238441,1
30,276,72211,1
30,276,993924,1
30,276,216938,1
30,276,642656,1
30,276,78522,1
30,276,579853,1
30,276,276196,1
30,276,112010,1
30,276,453148,1
30,276,648280,1
30,276,181809,1
30,276,216161,1
30,276,100464,1
30,276,872218,1
30,276,475216,1
30,276,561195,1
30,276,13527,1
30,276,164385,1
30,276,114249,1
30,276,296024,1
30,276,584003,1
30,276,759878,1
30,276,329348,1
30,276,366205,1
30,276,374160,1
30,276,412771,1
30,276,418905,1
30,276,446364,1
30,276,562308,35
30,276,872270,1
30,276,592870,1
30,276,700736,1
30,276,574879,1
30,276,603864,1
30,276,171059,1
30,276,605272,2
30,276,771535,3
30,276,621929,1
30,276,612277,1
30,276,448417,1
30,276,614025,1
30,276,494777,2
30,276,630286,3
30,276,637849,1
30,275,989525,3
30,275,981511,1
30,275,963855,1
30,275,951326,1
30,275,843287,1
30,275,843095,1
30,275,832656,1
30,275,828317,1
30,275,785360,1
30,275,786423,1
30,275,783883,2
30,275,873452,1
30,275,766645,1
30,275,739211,1
30,275,739204,1
30,275,721211,1
30,275,794919,1
30,275,704622,1
30,275,802792,2
30,275,680745,1
30,275,663333,1
30,275,658118,2
30,275,614491,1
30,275,614217,1
30,275,609167,1
30,275,604853,1
30,275,595352,1
30,275,639698,1
30,275,588136,1
30,275,569844,1
30,275,564010,1
30,275,546339,1
30,275,518709,1
30,275,514311,1
30,275,497517,1
30,275,591901,1
30,275,494619,1
30,275,237820,1
30,275,230499,1
30,275,616401,1
30,275,161233,1
30,275,856123,1
30,275,721503,1
30,275,222901,2
30,275,217738,1
30,275,215901,2
30,275,205261,1
30,275,848053,1
30,275,200353,1
30,275,682903,1
30,275,191032,1
30,275,987888,1
30,275,766527,6
30,275,339299,1
30,275,159562,1
30,275,921485,1
30,275,897355,6
30,275,157072,1
30,275,604323,2
30,275,18599,2
30,275,144004,1
30,275,378470,1
30,275,778745,1
30,275,624186,1
30,275,142856,1
30,275,78782,1
30,275,16627,1
30,275,457444,1
30,275,171417,1
30,275,601295,1
30,275,113361,1
30,275,488693,1
30,275,292478,1
30,275,96319,1
30,275,83646,1
30,275,504548,3
30,275,330431,2
30,275,475465,3
30,275,98585,1
30,275,929530,2
30,275,107840,1
30,275,331380,1
30,275,298233,1
30,275,451515,1
30,275,680128,2
30,275,101135,1
30,275,955508,1
30,275,108037,2
30,275,118912,1
30,275,988069,1
30,275,818397,1
30,275,116087,1
30,275,96280,1
30,275,250712,1
30,275,714350,1
30,275,262484,1
30,275,994501,4
30,275,296128,1
30,275,315100,1
30,275,610455,1
30,275,477613,1
30,275,363313,1
30,275,379823,1
30,275,328288,1
30,275,868146,1
30,275,352145,1
30,275,920718,6
30,275,887317,1
30,275,202406,1
30,275,379698,1
30,275,579463,1
30,275,400266,1
30,275,339363,1
30,275,403117,2
30,275,137603,1
30,275,429957,1
30,275,445098,1
30,275,464841,1
30,275,466215,1
30,275,619778,1
30,275,449344,1
30,275,474744,2
30,275,965188,1
30,275,324092,1
30,275,424676,2
30,275,477254,2
30,274,989637,1
30,274,920754,1
30,274,911638,1
30,274,907303,1
30,274,902413,1
30,274,883662,1
30,274,872209,1
30,274,871373,1
30,274,940556,1
30,274,871214,1
30,274,830741,1
30,274,767854,1
30,274,750645,1
30,274,747192,2
30,274,715909,1
30,274,686484,1
30,274,657735,1
30,274,654433,1
30,274,705934,1
30,274,700981,2
30,274,639259,1
30,274,991405,1
30,274,933620,1
30,274,658665,1
30,274,614596,1
30,274,906534,1
30,274,683522,1
30,274,613926,1
30,274,606389,1
30,274,597383,1
30,274,783333,1
30,274,587372,2
30,274,567320,2
30,274,566171,1
30,274,562217,1
30,274,555361,1
30,274,89422,1
30,274,472273,2
30,274,983622,1
30,274,183776,2
30,274,983431,2
30,274,869766,1
30,274,391484,1
30,274,174976,1
30,274,732590,1
30,274,21517,1
30,274,905924,1
30,274,895383,1
30,274,783115,1
30,274,210472,1
30,274,179357,1
30,274,198159,1
30,274,147486,3
30,274,103180,1
30,274,930461,1
30,274,828734,1
30,274,33206,1
30,274,166074,1
30,274,117668,1
30,274,5362,1
30,274,76221,1
30,274,915955,2
30,274,717073,1
30,274,545115,1
30,274,145192,1
30,274,575932,1
30,274,356349,1
30,274,143497,2
30,274,19547,2
30,274,42670,1
30,274,635422,1
30,274,386502,1
30,274,147488,1
30,274,577450,1
30,274,505441,1
30,274,51208,1
30,274,958208,1
30,274,272281,1
30,274,53175,1
30,274,7821,1
30,274,779089,1
30,274,286456,2
30,274,77795,1
30,274,977284,2
30,274,196615,3
30,274,516401,1
30,274,906587,1
30,274,157541,1
30,274,533334,1
30,274,130279,1
30,274,62080,1
30,274,590365,1
30,274,220795,1
30,274,230483,1
30,274,438222,2
30,274,863711,1
30,274,256143,1
30,274,999127,1
30,274,265956,1
30,274,579608,1
30,274,442956,1
30,274,297972,1
30,274,268508,1
30,274,950887,2
30,274,72174,1
30,274,268897,1
30,274,46347,1
30,274,290187,1
30,274,305579,1
30,274,314088,1
30,274,314360,1
30,274,532719,1
30,274,334359,1
30,274,346667,1
30,274,354693,2
30,274,724978,3
30,274,490790,1
30,274,514887,1
30,274,478318,1
30,274,538389,1
30,273,990050,1
30,273,981783,1
30,273,394871,1
30,273,381936,1
30,273,169846,1
30,273,567864,1
30,273,372534,1
30,273,525570,1
30,273,355467,1
30,273,344418,1
30,273,340350,1
30,273,532247,1
30,273,334543,1
30,273,497225,1
30,273,323947,1
30,273,748151,1
30,273,746095,1
30,273,301665,1
30,273,287390,1
30,273,790564,1
30,273,217373,1
30,273,755472,2
30,273,416282,1
30,273,488242,1
30,273,362921,1
30,273,331998,2
30,273,739857,1
30,273,891749,1
30,273,466516,1
30,273,64953,1
30,273,41771,1
30,273,313507,1
30,273,198445,1
30,273,172851,1
30,273,184625,1
30,273,363437,1
30,273,902171,1
30,273,956019,1
30,273,323022,1
30,273,851031,1
30,273,51504,1
30,273,683329,1
30,273,49465,1
30,273,58790,1
30,273,401114,1
30,273,82573,1
30,273,60996,1
30,273,821459,1
30,273,167002,1
30,273,898268,1
30,273,146542,1
30,273,84710,1
30,273,147067,1
30,273,368893,1
30,273,400247,1
30,273,192857,1
30,273,530041,1
30,273,179959,1
30,273,123419,1
30,273,423139,1
30,273,261037,1
30,273,598476,1
30,273,233779,1
30,273,902307,2
30,273,941677,1
30,273,164572,1
30,273,486390,1
30,273,189122,1
30,273,195365,1
30,273,349780,2
30,273,148309,1
30,273,418673,1
30,273,418676,2
30,273,423181,1
30,273,444948,1
30,273,729443,1
30,273,448799,2
30,273,450014,1
30,273,813615,1
30,273,567243,1
30,273,537945,2
30,273,463415,2
30,273,466762,1
30,273,795578,3
30,273,492832,1
30,273,385616,2
30,273,543671,1
30,273,834081,2
30,273,347735,1
30,273,497823,1
30,273,123616,1
30,273,531732,2
30,273,529411,1
30,273,532571,2
30,273,106006,1
30,273,571433,1
30,273,935469,1
30,273,586752,2
30,273,15268,1
30,273,598401,1
30,273,38590,1
30,273,584201,1
30,273,602962,1
30,273,214107,9
30,273,810861,4
30,273,109103,2
30,273,614365,1
30,273,628851,1
30,273,630687,2
30,273,959236,1
30,273,104911,1
30,273,657204,1
30,273,703130,2
30,273,708148,1
30,273,773289,1
30,273,775961,1
30,273,299339,1
30,273,537578,1
30,273,867823,1
30,273,873540,1
30,273,260658,1
30,273,940166,1
30,273,133700,1
30,273,890051,2
30,273,922212,1
30,273,325374,2
30,273,923156,1
30,273,278180,2
30,273,966426,1
30,272,962073,1
30,272,953226,1
30,272,938051,1
30,272,911176,1
30,272,889903,1
30,272,850781,2
30,272,836795,1
30,272,816350,1
30,272,787522,1
30,272,725548,2
30,272,776791,1
30,272,714180,1
30,272,890819,1
30,272,724068,1
30,272,712892,1
30,272,712862,2
30,272,707980,1
30,272,724170,1
30,272,701310,1
30,272,829219,1
30,272,684312,1
30,272,644788,1
30,272,641092,1
30,272,586940,1
30,272,769136,1
30,272,575969,1
30,272,575789,2
30,272,553697,1
30,272,553317,1
30,272,965995,1
30,272,773844,1
30,272,528988,1
30,272,522393,4
30,272,517913,1
30,272,506510,1
30,272,746254,1
30,272,483364,1
30,272,631089,1
30,272,481737,1
30,272,192646,1
30,272,293300,1
30,272,921734,1
30,272,852265,2
30,272,191738,3
30,272,34208,1
30,272,831750,1
30,272,214276,1
30,272,190081,2
30,272,248432,1
30,272,510734,1
30,272,156277,1
30,272,723844,1
30,272,297759,1
30,272,113751,1
30,272,112857,1
30,272,714957,2
30,272,106627,1
30,272,963734,1
30,272,57716,1
30,272,733782,1
30,272,88749,1
30,272,173355,1
30,272,103831,1
30,272,83502,4
30,272,438328,1
30,272,691434,1
30,272,29891,1
30,272,865112,1
30,272,256274,1
30,272,777205,1
30,272,14824,1
30,272,482429,1
30,272,27642,2
30,272,306653,1
30,272,28925,1
30,272,129763,1
30,272,247668,1
30,272,53358,1
30,272,20211,1
30,272,810019,1
30,272,475882,1
30,272,84087,1
30,272,817044,1
30,272,322506,1
30,272,529573,1
30,272,150097,1
30,272,751908,1
30,272,71188,2
30,272,246418,1
30,272,38853,1
30,272,985542,1
30,272,485924,1
30,272,6880,1
30,272,204530,1
30,272,52236,1
30,272,682167,2
30,272,54660,1
30,272,194282,1
30,272,893990,2
30,272,241718,1
30,272,588117,1
30,272,198862,1
30,272,205476,1
30,272,314471,1
30,272,241192,1
30,272,264625,1
30,272,664450,2
30,272,271385,2
30,272,299224,1
30,272,38528,1
30,272,307768,1
30,272,320775,1
30,272,991367,1
30,272,436631,1
30,272,338841,1
30,272,10185,1
30,272,380898,1
30,272,853475,1
30,272,386496,1
30,272,410551,1
30,272,422233,1
30,272,934510,3
30,272,431590,1
30,272,900405,1
30,272,455778,2
30,271,986836,1
30,271,972825,1
30,271,958854,1
30,271,947505,2
30,271,945775,1
30,271,979349,1
30,271,891338,1
30,271,937436,1
30,271,813738,1
30,271,803494,1
30,271,803461,2
30,271,803082,1
30,271,789037,2
30,271,787661,2
30,271,954319,1
30,271,780583,2
30,271,775449,1
30,271,754276,1
30,271,752035,1
30,271,720929,1
30,271,711779,2
30,271,697592,3
30,271,278708,1
30,271,242971,1
30,271,811866,1
30,271,230079,1
30,271,668331,1
30,271,219610,2
30,271,486054,1
30,271,575675,1
30,271,199629,1
30,271,135948,1
30,271,278442,1
30,271,810060,2
30,271,159820,2
30,271,302187,1
30,271,912739,1
30,271,173853,1
30,271,149580,1
30,271,161242,4
30,271,240617,1
30,271,603114,1
30,271,856789,1
30,271,163750,3
30,271,27033,1
30,271,570246,2
30,271,32175,4
30,271,4714,2
30,271,426354,1
30,271,117637,1
30,271,986116,1
30,271,400265,1
30,271,10502,1
30,271,118833,1
30,271,899662,1
30,271,695573,1
30,271,47873,2
30,271,888782,2
30,271,680121,1
30,271,59218,1
30,271,917150,1
30,271,229826,3
30,271,139402,1
30,271,63964,1
30,271,799054,2
30,271,97379,1
30,271,321933,2
30,271,305309,1
30,271,339951,2
30,271,478719,1
30,271,376733,1
30,271,388444,2
30,271,438049,1
30,271,449141,1
30,271,965240,1
30,271,705398,1
30,271,446953,1
30,271,538108,1
30,271,449783,1
30,271,428765,1
30,271,144920,2
30,271,64910,1
30,271,457594,1
30,271,483329,2
30,271,516723,1
30,271,710404,1
30,271,392269,1
30,271,519142,1
30,271,521301,1
30,271,576782,3
30,271,611215,3
30,271,103317,1
30,271,632907,3
30,271,670676,1
30,271,672714,2
30,270,996046,2
30,270,950087,1
30,270,904359,1
30,270,902304,1
30,270,872278,1
30,270,826578,1
30,270,803744,1
30,270,795091,1
30,270,776924,1
30,270,687023,1
30,270,665976,1
30,270,651959,1
30,270,641571,1
30,270,633443,1
30,270,623094,1
30,270,620480,2
30,270,621165,1
30,270,611132,1
30,270,640727,1
30,270,601484,1
30,270,601329,1
30,270,810493,1
30,270,720069,1
30,270,574400,3
30,270,570101,2
30,270,568131,1
30,270,554993,2
30,270,796905,1
30,270,524998,1
30,270,511733,1
30,270,217201,1
30,270,42325,1
30,270,530888,1
30,270,227231,1
30,270,212038,1
30,270,496831,1
30,270,844726,1
30,270,189279,1
30,270,183102,1
30,270,170090,1
30,270,186256,1
30,270,185350,2
30,270,954611,1
30,270,882729,1
30,270,151971,1
30,270,963728,1
30,270,181281,1
30,270,509170,1
30,270,72544,1
30,270,848215,1
30,270,693529,1
30,270,145524,1
30,270,36256,1
30,270,139964,1
30,270,719700,1
30,270,258436,1
30,270,487651,2
30,270,841015,3
30,270,134387,1
30,270,196455,1
30,270,576658,2
30,270,153367,1
30,270,116094,1
30,270,234920,1
30,270,221363,1
30,270,83160,1
30,270,929265,1
30,270,604018,1
30,270,32518,1
30,270,103123,1
30,270,55562,1
30,270,675349,1
30,270,362421,1
30,270,930530,1
30,270,828168,1
30,270,818643,2
30,270,528067,1
30,270,122175,3
30,270,129390,1
30,270,291394,1
30,270,252405,1
30,270,465572,1
30,270,840806,3
30,270,449900,2
30,270,6543,1
30,270,122601,1
30,270,225595,1
30,270,251289,1
30,270,258344,1
30,270,364313,1
30,270,282652,1
30,270,316223,1
30,270,187528,1
30,270,295351,1
30,270,434355,1
30,270,733528,1
30,270,304268,1
30,270,877669,1
30,270,610715,1
30,270,555470,3
30,270,316075,1
30,270,967521,1
30,270,527085,1
30,270,316773,1
30,270,756663,1
30,270,323466,1
30,270,16626,1
30,270,295391,1
30,270,300344,1
30,270,327903,1
30,270,879470,1
30,270,381376,1
30,270,440155,1
30,270,273628,1
30,270,476828,1
30,270,478045,1
30,269,960495,2
30,269,937622,1
30,269,956706,1
30,269,927750,1
30,269,914867,1
30,269,890049,1
30,269,885119,1
30,269,862540,1
30,269,833391,1
30,269,898330,2
30,269,833052,2
30,269,820352,2
30,269,815812,1
30,269,812364,1
30,269,811771,1
30,269,759759,3
30,269,909248,3
30,269,749990,1
30,269,777764,1
30,269,734584,22
30,269,827312,3
30,269,723680,1
30,269,718178,5
30,269,801195,1
30,269,706072,1
30,269,701344,1
30,269,694468,1
30,269,681075,2
30,269,672032,20
30,269,600592,1
30,269,267444,1
30,269,666924,1
30,269,240331,1
30,269,742935,1
30,269,187564,1
30,269,380435,2
30,269,703524,1
30,269,145867,1
30,269,779935,1
30,269,142522,1
30,269,14721,1
30,269,360992,1
30,269,32746,1
30,269,25185,2
30,269,102298,2
30,269,272680,1
30,269,244608,2
30,269,128608,1
30,269,967836,1
30,269,100807,1
30,269,36037,1
30,269,371511,1
30,269,124258,1
30,269,739599,2
30,269,287098,1
30,269,25540,1
30,269,32625,1
30,269,301547,1
30,269,305559,2
30,269,164669,1
30,269,47451,3
30,269,161976,2
30,269,296977,3
30,269,91618,1
30,269,110022,1
30,269,196360,1
30,269,272941,2
30,269,775565,2
30,269,323699,1
30,269,234499,1
30,269,435032,1
30,269,325693,1
30,269,340003,1
30,269,470039,2
30,269,825970,1
30,269,620611,1
30,269,507327,6
30,269,561902,2
30,269,353672,1
30,269,669316,1
30,269,354610,1
30,269,361666,3
30,269,987904,1
30,269,376272,5
30,269,127518,1
30,269,387868,1
30,269,393848,2
30,269,395247,1
30,269,965618,2
30,269,473620,1
30,269,954658,2
30,269,235330,2
30,269,486155,21
30,269,243346,3
30,269,510935,2
30,269,995430,4
30,269,122813,2
30,269,501654,1
30,269,845822,1
30,269,540641,2
30,269,522988,1
30,269,614756,2
30,269,176352,1
30,269,524967,2
30,269,554288,1
30,268,971287,1
30,268,968634,1
30,268,962598,1
30,268,956195,1
30,268,933316,2
30,268,917589,1
30,268,913537,1
30,268,902510,1
30,268,870949,4
30,268,849553,1
30,268,983762,1
30,268,849015,1
30,268,833434,1
30,268,832985,2
30,268,823761,3
30,268,783311,1
30,268,762919,2
30,268,729721,1
30,268,713813,1
30,268,916465,2
30,268,707550,11
30,268,697275,1
30,268,648602,11
30,268,633522,1
30,268,632691,1
30,268,618244,3
30,268,599741,1
30,268,656990,1
30,268,597046,2
30,268,807362,1
30,268,596542,1
30,268,569343,1
30,268,616514,1
30,268,563809,1
30,268,538666,2
30,268,521837,1
30,268,514318,1
30,268,512198,1
30,268,821380,1
30,268,492323,1
30,268,213004,2
30,268,51698,3
30,268,989230,1
30,268,81434,1
30,268,211943,1
30,268,197551,1
30,268,312543,1
30,268,751441,1
30,268,167368,1
30,268,339176,1
30,268,151460,1
30,268,825695,2
30,268,678375,1
30,268,187647,1
30,268,842662,1
30,268,147337,2
30,268,125874,1
30,268,118814,2
30,268,727360,1
30,268,213391,1
30,268,6544,1
30,268,835913,2
30,268,490219,1
30,268,14096,1
30,268,885414,1
30,268,721330,1
30,268,585440,1
30,268,400782,2
30,268,21689,1
30,268,88477,2
30,268,314447,1
30,268,201504,1
30,268,184359,1
30,268,502961,1
30,268,221021,1
30,268,41697,5
30,268,155997,1
30,268,137495,1
30,268,848703,1
30,268,173952,1
30,268,412966,2
30,268,708845,1
30,268,519996,1
30,268,46667,1
30,268,473231,1
30,268,150421,1
30,268,912863,1
30,268,18529,1
30,268,198972,1
30,268,433261,1
30,268,113335,1
30,268,925721,1
30,268,225951,1
30,268,913870,1
30,268,491595,2
30,268,339703,1
30,268,350327,1
30,268,272984,1
30,268,267795,2
30,268,279098,1
30,268,943273,1
30,268,287953,1
30,268,349195,1
30,268,295713,2
30,268,298279,1
30,268,674497,1
30,268,307467,1
30,268,309890,1
30,268,321815,2
30,268,950365,2
30,268,902232,1
30,268,638199,1
30,268,236498,1
30,268,331875,2
30,268,94923,1
30,268,373434,3
30,268,843875,2
30,268,577810,1
30,268,391120,3
30,268,780818,1
30,268,88541,1
30,268,407819,1
30,268,434374,1
30,268,35000,1
30,268,427430,1
30,268,485215,1
30,267,996961,1
30,267,993931,1
30,267,987398,1
30,267,980763,2
30,267,967374,2
30,267,963984,1
30,267,959217,1
30,267,948815,1
30,267,944468,1
30,267,929406,1
30,267,928194,1
30,267,920519,1
30,267,917362,1
30,267,916802,2
30,267,916440,1
30,267,910391,1
30,267,444679,2
30,267,781610,2
30,267,871272,1
30,267,405901,1
30,267,503383,1
30,267,860380,1
30,267,52880,1
30,267,511149,1
30,267,835761,1
30,267,445461,1
30,267,336370,1
30,267,315290,1
30,267,302780,1
30,267,301799,1
30,267,428042,1
30,267,449373,1
30,267,317360,1
30,267,521177,1
30,267,679546,1
30,267,266309,1
30,267,380832,1
30,267,41051,1
30,267,337469,1
30,267,279992,1
30,267,10913,1
30,267,287890,1
30,267,29647,1
30,267,425801,1
30,267,365850,1
30,267,7897,2
30,267,993409,1
30,267,776501,1
30,267,825049,1
30,267,393198,2
30,267,669804,1
30,267,28283,1
30,267,494627,1
30,267,263212,1
30,267,47809,1
30,267,124909,1
30,267,10460,1
30,267,275574,1
30,267,183416,1
30,267,696896,1
30,267,211166,2
30,267,20065,1
30,267,416602,1
30,267,5,1
30,267,694314,1
30,267,341714,1
30,267,61327,1
30,267,477506,7
30,267,854895,1
30,267,942413,3
30,267,508,1
30,267,111428,1
30,267,894896,1
30,267,198169,2
30,267,835328,1
30,267,377746,1
30,267,97359,1
30,267,162000,1
30,267,457910,1
30,267,577544,1
30,267,967396,1
30,267,133431,1
30,267,245706,1
30,267,150616,1
30,267,12285,1
30,267,591306,1
30,267,83878,1
30,267,22712,1
30,267,364290,1
30,267,267401,1
30,267,843338,1
30,267,684255,1
30,267,206143,1
30,267,112533,1
30,267,265448,1
30,267,591838,1
30,267,774083,1
30,267,450217,1
30,267,595378,1
30,267,401910,1
30,267,450740,1
30,267,453918,1
30,267,454038,1
30,267,735724,1
30,267,755096,1
30,267,482419,1
30,267,488478,4
30,267,334382,1
30,267,795183,1
30,267,564744,1
30,267,813283,1
30,267,568519,1
30,267,791010,1
30,267,315303,1
30,267,574102,3
30,267,940592,1
30,267,592871,1
30,267,836698,1
30,267,859571,1
30,267,595673,2
30,267,600082,2
30,267,376910,1
30,267,614892,1
30,267,941906,1
30,267,280131,1
30,267,681822,3
30,267,632221,1
30,267,655218,1
30,267,673248,1
30,267,404808,1
30,267,749702,1
30,267,305684,1
30,267,673965,1
30,267,710669,1
30,267,936670,1
30,267,739037,1
30,267,630795,1
30,267,762379,1
30,267,906270,1
30,267,766162,1
30,267,880277,1
30,267,984300,1
30,267,792835,2
30,267,798489,1
30,267,825988,1
30,267,846190,1
30,267,847206,1
30,267,882658,1
30,267,885489,1
30,267,897921,1
30,266,971814,1
30,266,960096,1
30,266,953612,3
30,266,953445,1
30,266,945861,1
30,266,942566,1
30,266,920288,3
30,266,917005,1
30,266,902251,1
30,266,952971,1
30,266,893789,1
30,266,876542,1
30,266,850866,1
30,266,833508,1
30,266,833397,1
30,266,812267,1
30,266,743255,1
30,266,668769,1
30,266,820929,1
30,266,653162,1
30,266,904762,1
30,266,707912,1
30,266,687211,1
30,266,616726,1
30,266,615192,1
30,266,615069,2
30,266,595922,1
30,266,766427,2
30,266,593580,1
30,266,582320,2
30,266,581799,2
30,266,580589,1
30,266,870198,1
30,266,736213,1
30,266,570478,1
30,266,823864,1
30,266,234076,2
30,266,219027,1
30,266,139141,1
30,266,214069,1
30,266,408415,2
30,266,202018,1
30,266,54577,2
30,266,201702,1
30,266,705752,2
30,266,240170,1
30,266,885437,1
30,266,198240,1
30,266,513536,1
30,266,172877,1
30,266,197822,1
30,266,171403,1
30,266,34944,1
30,266,987853,1
30,266,145462,1
30,266,96378,1
30,266,890971,1
30,266,18227,1
30,266,155475,1
30,266,79275,1
30,266,144942,1
30,266,929963,1
30,266,320998,11
30,266,428178,1
30,266,622341,1
30,266,24933,1
30,266,556114,1
30,266,94977,1
30,266,15884,1
30,266,394579,1
30,266,269230,12
30,266,532433,1
30,266,96823,2
30,266,104951,2
30,266,509160,1
30,266,219104,1
30,266,881888,1
30,266,478409,2
30,266,959267,2
30,266,683550,1
30,266,164120,1
30,266,388261,1
30,266,649596,1
30,266,106671,1
30,266,246977,2
30,266,317010,1
30,266,250248,1
30,266,663174,2
30,266,257282,1
30,266,150230,1
30,266,269610,1
30,266,351030,1
30,266,343955,2
30,266,338751,1
30,266,341917,3
30,266,323423,1
30,266,541101,1
30,266,9382,1
30,266,360791,1
30,266,409210,2
30,266,555058,1
30,266,347812,2
30,266,408772,2
30,266,478495,1
30,266,681141,2
30,266,221147,1
30,266,533567,2
30,266,545616,1
30,265,995314,1
30,265,988741,1
30,265,978707,2
30,265,949076,1
30,265,928844,1
30,265,921236,1
30,265,911250,1
30,265,904437,1
30,265,886888,1
30,265,836301,1
30,265,831922,2
30,265,819494,1
30,265,900824,1
30,265,815861,1
30,265,770598,1
30,265,749265,1
30,265,814499,2
30,265,696643,2
30,265,238983,1
30,265,156619,2
30,265,10240,1
30,265,616052,1
30,265,252172,2
30,265,312057,2
30,265,224999,2
30,265,958127,2
30,265,423711,3
30,265,217752,1
30,265,153029,2
30,265,235925,1
30,265,386493,1
30,265,200487,1
30,265,183806,1
30,265,598871,3
30,265,224893,1
30,265,201545,2
30,265,2028,1
30,265,650379,1
30,265,276086,1
30,265,11058,1
30,265,132048,1
30,265,34893,1
30,265,345823,1
30,265,308590,1
30,265,42950,1
30,265,213033,1
30,265,37138,1
30,265,662635,3
30,265,568020,1
30,265,99227,1
30,265,915908,1
30,265,542274,2
30,265,313928,1
30,265,70556,24
30,265,149935,1
30,265,32112,1
30,265,65400,2
30,265,92370,1
30,265,952813,1
30,265,354897,2
30,265,727351,1
30,265,377847,25
30,265,455963,1
30,265,892037,1
30,265,804661,1
30,265,198490,2
30,265,366511,1
30,265,407913,1
30,265,465261,1
30,265,400325,2
30,265,474239,1
30,265,72219,2
30,265,523323,1
30,265,631529,3
30,265,472952,1
30,265,573155,1
30,265,940900,2
30,265,614256,1
30,265,637784,1
30,265,770637,1
30,265,671577,2
30,265,682293,3
30,265,978780,1
30,265,800980,1
30,265,685791,2
30,265,500760,2
30,265,687577,1
30,264,973027,2
30,264,955599,1
30,264,805649,1
30,264,768455,1
30,264,766800,3
30,264,760447,1
30,264,753837,2
30,264,726896,1
30,264,689452,1
30,264,686957,2
30,264,669686,1
30,264,197024,1
30,264,48791,1
30,264,180628,2
30,264,233728,1
30,264,522474,1
30,264,175546,1
30,264,349537,1
30,264,477746,1
30,264,126083,1
30,264,418723,16
30,264,236606,1
30,264,207838,2
30,264,118083,2
30,264,612031,4
30,264,226852,2
30,264,536543,1
30,264,196200,1
30,264,164452,1
30,264,10274,1
30,264,6975,1
30,264,736363,2
30,264,644161,1
30,264,109110,2
30,264,463694,1
30,264,100355,2
30,264,151029,1
30,264,704661,1
30,264,24449,1
30,264,23052,1
30,264,732670,1
30,264,194698,1
30,264,98432,1
30,264,48505,1
30,264,727801,1
30,264,66512,1
30,264,150967,1
30,264,123408,1
30,264,270554,1
30,264,56035,1
30,264,364616,1
30,264,493140,1
30,264,249871,1
30,264,938905,1
30,264,874643,1
30,264,534664,1
30,264,274971,2
30,264,282519,1
30,264,19274,1
30,264,81504,1
30,264,293848,1
30,264,490239,1
30,264,241446,1
30,264,302025,2
30,264,961142,1
30,264,314331,1
30,264,341484,2
30,264,843650,2
30,264,616955,3
30,264,373419,1
30,264,375705,22
30,264,240124,1
30,264,563974,1
30,264,383156,3
30,264,434349,1
30,264,436868,2
30,264,638884,1
30,264,545460,2
30,264,579710,1
30,263,938293,1
30,263,918462,1
30,263,860644,1
30,263,816467,1
30,263,813475,1
30,263,802205,1
30,263,788703,1
30,263,786254,1
30,263,769056,2
30,263,751695,1
30,263,751088,1
30,263,887806,1
30,263,817448,1
30,263,745947,1
30,263,739978,1
30,263,739940,1
30,263,875885,1
30,263,735169,1
30,263,733876,1
30,263,721197,1
30,263,697362,1
30,263,692431,1
30,263,681327,1
30,263,676631,2
30,263,875371,3
30,263,650581,1
30,263,759734,1
30,263,603143,1
30,263,593418,1
30,263,553302,1
30,263,542772,1
30,263,500995,1
30,263,497569,1
30,263,453540,1
30,263,445897,1
30,263,445263,1
30,263,423691,1
30,263,412151,1
30,263,138702,1
30,263,4241,1
30,263,878049,1
30,263,69567,11
30,263,135099,1
30,263,336053,1
30,263,119786,2
30,263,176681,2
30,263,108705,1
30,263,169041,1
30,263,98937,1
30,263,890688,1
30,263,185203,1
30,263,166146,2
30,263,95970,1
30,263,764873,1
30,263,41100,1
30,263,374640,1
30,263,79822,1
30,263,805288,1
30,263,403968,1
30,263,23426,1
30,263,55173,1
30,263,107613,1
