Time,Agebin,Clone ID,Frequency
60,578,372901,2
60,578,254279,1
60,578,376961,1
60,578,662697,1
60,578,344816,1
60,578,377201,1
60,578,128588,3
60,578,310198,1
60,578,449771,1
60,578,814327,1
60,578,408181,1
60,578,77943,1
60,578,348199,1
60,578,418049,1
60,578,820435,1
60,578,451373,3
60,578,142835,1
60,578,466558,1
60,577,951759,1
60,577,911489,1
60,577,911241,1
60,577,897224,1
60,577,846747,1
60,577,804974,1
60,577,935222,1
60,577,795522,1
60,577,790309,1
60,577,767235,1
60,577,866460,1
60,577,751525,1
60,577,729858,1
60,577,700397,1
60,577,696904,1
60,577,684325,1
60,577,669302,1
60,577,662084,1
60,577,651350,1
60,577,639551,1
60,577,638629,1
60,577,777140,2
60,577,634138,1
60,577,632712,1
60,577,631220,1
60,577,627619,1
60,577,622810,1
60,577,604184,1
60,577,599463,1
60,577,717697,1
60,577,256306,1
60,577,358494,1
60,577,234834,1
60,577,375136,2
60,577,272115,1
60,577,200891,1
60,577,149388,1
60,577,242334,1
60,577,133787,2
60,577,197905,1
60,577,99226,1
60,577,541881,1
60,577,161528,1
60,577,145523,1
60,577,313997,1
60,577,186571,1
60,577,999243,1
60,577,419742,1
60,577,880073,1
60,577,212307,1
60,577,27014,1
60,577,406443,1
60,577,364503,1
60,577,243458,1
60,577,20443,1
60,577,51304,1
60,577,529676,1
60,577,349124,1
60,577,42673,1
60,577,176912,1
60,577,358927,1
60,577,522989,1
60,577,42294,1
60,577,62531,1
60,577,917903,1
60,577,62431,1
60,577,51984,1
60,577,514131,1
60,577,601424,1
60,577,55070,1
60,577,797684,1
60,577,511553,1
60,577,84565,2
60,577,55739,1
60,577,319522,1
60,577,671466,1
60,577,324629,1
60,577,555555,1
60,577,384247,1
60,577,394935,2
60,577,520015,1
60,577,399166,1
60,577,667478,1
60,577,832578,1
60,577,440529,1
60,577,609159,1
60,577,80331,1
60,577,547437,1
60,577,421862,1
60,577,453231,1
60,577,454928,1
60,577,714827,1
60,577,497530,1
60,577,33572,1
60,577,564178,2
60,577,566280,1
60,577,510084,1
60,577,581966,1
60,577,592670,1
60,576,998063,1
60,576,989256,1
60,576,933775,1
60,576,924679,1
60,576,911633,1
60,576,909082,1
60,576,892144,1
60,576,875860,1
60,576,870635,1
60,576,867434,1
60,576,835708,1
60,576,832179,1
60,576,832043,1
60,576,752718,1
60,576,749544,1
60,576,724931,1
60,576,722577,1
60,576,718444,1
60,576,916842,1
60,576,697132,1
60,576,685905,1
60,576,627456,1
60,576,615870,1
60,576,592870,1
60,576,584003,1
60,576,578000,1
60,576,281282,1
60,576,276196,1
60,576,726138,1
60,576,254587,1
60,576,359394,1
60,576,238236,1
60,576,986197,1
60,576,536363,1
60,576,402403,1
60,576,199219,1
60,576,776319,1
60,576,761841,1
60,576,158845,1
60,576,193008,1
60,576,984182,1
60,576,189670,1
60,576,103201,1
60,576,239565,1
60,576,391711,1
60,576,222226,1
60,576,925682,1
60,576,694034,1
60,576,107294,1
60,576,768041,1
60,576,645740,1
60,576,335860,1
60,576,928745,1
60,576,181858,1
60,576,253245,1
60,576,555505,1
60,576,859978,1
60,576,29144,1
60,576,543034,1
60,576,628705,1
60,576,48950,1
60,576,369143,2
60,576,910081,1
60,576,161289,1
60,576,458469,1
60,576,34950,1
60,576,795526,1
60,576,132332,2
60,576,567442,1
60,576,91192,1
60,576,779765,1
60,576,86980,1
60,576,306472,1
60,576,689556,1
60,576,620341,1
60,576,467306,2
60,576,224265,1
60,576,94598,1
60,576,983447,1
60,576,97749,1
60,576,472458,1
60,576,312406,1
60,576,314874,1
60,576,298786,1
60,576,472522,1
60,576,692690,1
60,576,419767,1
60,576,368547,2
60,576,202688,1
60,576,433447,1
60,576,338465,1
60,576,389392,1
60,576,422294,1
60,576,483780,1
60,576,423963,1
60,576,791915,1
60,576,425393,1
60,576,456727,1
60,576,480449,1
60,576,52134,1
60,576,498793,2
60,576,229120,1
60,576,348119,1
60,576,521855,1
60,576,544684,1
60,575,977451,1
60,575,967871,1
60,575,955190,1
60,575,921485,1
60,575,866628,1
60,575,837790,1
60,575,831970,1
60,575,814876,1
60,575,806907,1
60,575,785360,1
60,575,770831,1
60,575,754664,1
60,575,739212,1
60,575,739211,1
60,575,863356,1
60,575,727339,1
60,575,691794,1
60,575,918135,1
60,575,691694,1
60,575,937038,1
60,575,792258,1
60,575,679355,1
60,575,675818,1
60,575,630867,2
60,575,617058,1
60,575,605914,1
60,575,579463,8
60,575,778745,1
60,575,549256,1
60,575,545163,1
60,575,534458,3
60,575,522775,1
60,575,640184,1
60,575,492610,1
60,575,486639,1
60,575,480275,1
60,575,445098,1
60,575,662036,1
60,575,444739,1
60,575,752741,1
60,575,502551,1
60,575,497344,1
60,575,429907,1
60,575,499604,1
60,575,412863,1
60,575,393104,1
60,575,131580,1
60,575,916580,1
60,575,464841,2
60,575,117877,1
60,575,794919,1
60,575,115977,1
60,575,557489,1
60,575,76667,2
60,575,113679,1
60,575,122950,1
60,575,507684,1
60,575,262828,1
60,575,87314,1
60,575,878054,1
60,575,87860,1
60,575,628808,1
60,575,51339,1
60,575,558473,2
60,575,321618,1
60,575,81851,4
60,575,46530,1
60,575,124219,1
60,575,5290,1
60,575,28105,1
60,575,668194,1
60,575,499919,2
60,575,102155,1
60,575,247824,1
60,575,126793,1
60,575,538307,1
60,575,25989,1
60,575,786207,1
60,575,705054,1
60,575,113361,1
60,575,30160,1
60,575,15210,1
60,575,391158,1
60,575,100333,1
60,575,140517,1
60,575,58602,1
60,575,154595,1
60,575,773318,1
60,575,66309,1
60,575,301896,1
60,575,805055,1
60,575,278005,1
60,575,141607,1
60,575,670270,1
60,575,89118,1
60,575,296128,1
60,575,13626,1
60,575,143166,1
60,575,174393,1
60,575,792210,1
60,575,587359,1
60,575,185023,1
60,575,187949,1
60,575,196615,1
60,575,198265,1
60,575,430160,1
60,575,82688,1
60,575,284110,1
60,575,213401,1
60,575,225362,1
60,575,330026,1
60,575,228553,1
60,575,143544,1
60,575,253653,1
60,575,264607,1
60,575,46277,1
60,575,33069,1
60,575,209980,2
60,575,318946,1
60,575,292321,1
60,575,336955,1
60,575,587507,1
60,575,346334,1
60,575,360755,1
60,575,362533,1
60,574,963433,1
60,574,963313,1
60,574,954201,1
60,574,953839,1
60,574,941375,1
60,574,911694,1
60,574,872016,1
60,574,855923,1
60,574,826304,2
60,574,794614,1
60,574,786662,1
60,574,943177,1
60,574,738834,1
60,574,738501,1
60,574,738224,1
60,574,737603,1
60,574,853365,1
60,574,716459,1
60,574,708333,1
60,574,698967,1
60,574,669952,1
60,574,806847,1
60,574,649367,1
60,574,647511,1
60,574,614357,1
60,574,593354,1
60,574,703390,1
60,574,592900,1
60,574,984625,1
60,574,577336,1
60,574,564840,1
60,574,546814,1
60,574,545648,1
60,574,263520,1
60,574,481643,1
60,574,718863,1
60,574,246042,1
60,574,111109,1
60,574,334348,1
60,574,267549,1
60,574,932599,1
60,574,8166,1
60,574,346767,1
60,574,940067,1
60,574,177940,2
60,574,245330,1
60,574,715563,2
60,574,285922,1
60,574,571216,1
60,574,174976,1
60,574,163946,1
60,574,885517,1
60,574,137868,1
60,574,930589,1
60,574,156524,1
60,574,512223,1
60,574,42831,1
60,574,295088,1
60,574,651352,1
60,574,76296,1
60,574,466345,1
60,574,437805,1
60,574,885205,1
60,574,725312,1
60,574,544464,1
60,574,242839,1
60,574,455564,1
60,574,222454,1
60,574,1728,1
60,574,223694,1
60,574,274367,1
60,574,194669,1
60,574,230483,1
60,574,149457,1
60,574,159363,1
60,574,462623,1
60,574,8824,1
60,574,451914,1
60,574,274,1
60,574,10163,1
60,574,310060,3
60,574,147477,1
60,574,88808,1
60,574,760459,1
60,574,392540,1
60,574,248652,1
60,574,355586,1
60,574,413937,1
60,574,120726,1
60,574,281000,1
60,574,298041,1
60,574,504069,1
60,574,314088,1
60,574,469907,1
60,574,915955,2
60,574,145192,1
60,574,347757,2
60,574,394037,1
60,574,908439,1
60,574,416695,2
60,574,453770,1
60,574,652112,1
60,574,506062,6
60,574,597581,1
60,574,510078,1
60,574,520873,1
60,574,531866,1
60,573,994728,1
60,573,983398,1
60,573,973638,1
60,573,970921,1
60,573,968604,3
60,573,966859,2
60,573,961639,1
60,573,959262,1
60,573,919223,1
60,573,792100,1
60,573,766873,1
60,573,900108,1
60,573,756852,3
60,573,747524,1
60,573,742920,1
60,573,736445,1
60,573,721907,1
60,573,719324,1
60,573,843648,1
60,573,699884,1
60,573,657723,2
60,573,637268,1
60,573,910341,1
60,573,742574,1
60,573,618622,1
60,573,600291,1
60,573,591936,1
60,573,588060,2
60,573,686241,1
60,573,571433,2
60,573,259867,1
60,573,544719,1
60,573,67669,2
60,573,195608,1
60,573,76487,1
60,573,187812,1
60,573,161105,1
60,573,883715,1
60,573,149401,1
60,573,195633,2
60,573,847492,1
60,573,630830,1
60,573,58441,1
60,573,116226,1
60,573,139721,1
60,573,31043,1
60,573,214107,1
60,573,244714,1
60,573,438470,1
60,573,957114,1
60,573,72178,1
60,573,21792,1
60,573,579482,1
60,573,6712,1
60,573,294210,1
60,573,503209,1
60,573,492832,2
60,573,220481,1
60,573,262899,3
60,573,149635,1
60,573,116654,1
60,573,385399,1
60,573,744889,1
60,573,570010,4
60,573,50803,1
60,573,95782,1
60,573,117620,1
60,573,924317,1
60,573,270267,1
60,573,438287,1
60,573,287792,1
60,573,290979,1
60,573,650721,2
60,573,236574,2
60,573,296645,1
60,573,250786,1
60,573,306793,1
60,573,299117,1
60,573,306143,1
60,573,315045,1
60,573,792463,1
60,573,408796,1
60,573,205039,2
60,573,323022,1
60,573,365679,1
60,573,899208,1
60,573,385239,1
60,573,891749,4
60,573,688295,1
60,573,404577,1
60,573,407244,1
60,573,421286,1
60,573,527073,1
60,573,467931,1
60,573,827374,1
60,573,165323,1
60,573,468726,1
60,573,636480,1
60,573,16720,1
60,573,471380,1
60,573,521176,1
60,573,496434,1
60,573,559271,1
60,572,989415,1
60,572,969751,1
60,572,947660,1
60,572,938548,1
60,572,932554,1
60,572,924177,1
60,572,896644,1
60,572,882877,1
60,572,861926,1
60,572,857505,1
60,572,842169,1
60,572,833718,1
60,572,832490,1
60,572,826146,2
60,572,820821,1
60,572,803693,1
60,572,738179,1
60,572,729050,1
60,572,716193,1
60,572,683328,1
60,572,663638,1
60,572,646016,2
60,572,634602,1
60,572,619967,1
60,572,591223,1
60,572,587650,1
60,572,620184,1
60,572,567860,1
60,572,541383,1
60,572,522934,1
60,572,270091,2
60,572,205044,1
60,572,746917,1
60,572,203611,1
60,572,330992,1
60,572,734138,1
60,572,455246,1
60,572,196082,1
60,572,890453,1
60,572,403408,1
60,572,157988,1
60,572,552116,1
60,572,430450,1
60,572,739176,1
60,572,240828,1
60,572,103774,1
60,572,9632,1
60,572,623343,1
60,572,25427,1
60,572,747641,1
60,572,199890,1
60,572,443652,1
60,572,472090,1
60,572,800847,1
60,572,12939,1
60,572,428309,1
60,572,561917,1
60,572,831,1
60,572,30295,1
60,572,242258,1
60,572,921389,2
60,572,523117,1
60,572,124083,1
60,572,39432,1
60,572,41945,1
60,572,93373,1
60,572,758951,1
60,572,647572,1
60,572,420115,1
60,572,369355,2
60,572,471209,2
60,572,43129,1
60,572,787079,2
60,572,195005,1
60,572,129755,1
60,572,47627,1
60,572,54660,2
60,572,100000,2
60,572,349157,1
60,572,658095,1
60,572,304146,1
60,572,311019,1
60,572,224349,1
60,572,516195,1
60,572,329632,1
60,572,711715,1
60,572,110370,1
60,572,126372,1
60,572,382531,1
60,572,73670,1
60,572,387995,1
60,572,391974,1
60,572,394167,1
60,572,763138,1
60,572,676397,1
60,572,397378,1
60,572,407757,1
60,572,439267,1
60,572,395487,1
60,572,446541,1
60,572,471505,1
60,572,971006,1
60,572,504789,1
60,572,51077,1
60,572,509547,1
60,572,372169,2
60,572,380043,1
60,572,512377,1
60,571,998761,1
60,571,996519,1
60,571,988429,1
60,571,965751,1
60,571,968742,1
60,571,960741,1
60,571,958581,1
60,571,957449,1
60,571,952541,1
60,571,942407,1
60,571,926048,1
60,571,987870,1
60,571,918655,1
60,571,886218,1
60,571,885682,1
60,571,831932,1
60,571,769866,1
60,571,754174,1
60,571,752504,1
60,571,802659,1
60,571,747795,2
60,571,738785,1
60,571,706390,1
60,571,702131,1
60,571,678509,1
60,571,673993,1
60,571,673327,1
60,571,672714,1
60,571,706960,1
60,571,631776,1
60,571,781556,1
60,571,623060,1
60,571,550631,1
60,571,545452,1
60,571,838580,2
60,571,530605,2
60,571,522836,1
60,571,492485,1
60,571,489403,1
60,571,479552,1
60,571,478242,1
60,571,474680,1
60,571,634091,1
60,571,578973,1
60,571,468356,1
60,571,625438,1
60,571,464402,1
60,571,837620,1
60,571,211129,2
60,571,173853,3
60,571,172710,1
60,571,163372,1
60,571,159820,1
60,571,138565,1
60,571,449141,1
60,571,40995,1
60,571,907386,1
60,571,128368,1
60,571,114905,1
60,571,112997,1
60,571,17535,1
60,571,87627,1
60,571,710404,1
60,571,231233,1
60,571,239965,1
60,571,97593,1
60,571,482865,1
60,571,120534,1
60,571,9609,1
60,571,525293,1
60,571,70379,1
60,571,371397,1
60,571,44345,1
60,571,23829,1
60,571,126312,1
60,571,441018,1
60,571,726594,1
60,571,679350,1
60,571,468276,1
60,571,429795,1
60,571,89308,1
60,571,122085,1
60,571,33838,1
60,571,328779,2
60,571,36213,1
60,571,775596,2
60,571,139834,1
60,571,64869,1
60,571,446953,1
60,571,361859,1
60,571,79665,1
60,571,236129,1
60,571,462630,1
60,571,722949,1
60,571,259272,1
60,571,357861,1
60,571,803082,1
60,571,387538,1
60,571,216992,1
60,571,294081,1
60,571,302624,1
60,571,305343,1
60,571,331738,1
60,571,48291,1
60,571,385603,2
60,571,168587,1
60,571,342831,1
60,571,394647,1
60,571,770046,1
60,571,395650,1
60,571,465797,1
60,571,400265,1
60,571,670676,2
60,571,401309,1
60,571,370345,1
60,571,412890,1
60,571,776776,1
60,571,570528,1
60,571,272459,2
60,571,435654,1
60,571,452495,1
60,571,455416,1
60,570,995816,1
60,570,961552,1
60,570,948922,1
60,570,945447,2
60,570,903674,1
60,570,870918,1
60,570,837444,2
60,570,818664,1
60,570,770585,1
60,570,751987,2
60,570,730449,1
60,570,904004,1
60,570,717314,1
60,570,716563,1
60,570,695008,1
60,570,671404,1
60,570,638264,1
60,570,631497,2
60,570,727023,1
60,570,626947,1
60,570,620348,1
60,570,991186,2
60,570,585548,1
60,570,579976,1
60,570,552171,1
60,570,548797,1
60,570,503910,1
60,570,200654,2
60,570,158410,1
60,570,461552,1
60,570,171619,1
60,570,396763,1
60,570,139962,1
60,570,867462,1
60,570,121464,1
60,570,282652,1
60,570,923041,1
60,570,321061,1
60,570,5755,1
60,570,191631,1
60,570,849855,1
60,570,58645,1
60,570,516973,1
60,570,25229,1
60,570,186689,1
60,570,624449,2
60,570,269230,1
60,570,116770,1
60,570,35114,3
60,570,254004,1
60,570,200656,1
60,570,83777,1
60,570,523203,1
60,570,182589,1
60,570,483279,1
60,570,15665,1
60,570,807028,1
60,570,58363,1
60,570,803120,2
60,570,316075,1
60,570,197530,1
60,570,100206,1
60,570,196582,1
60,570,196455,3
60,570,74030,2
60,570,70450,1
60,570,134469,1
60,570,884830,1
60,570,92604,1
60,570,224446,1
60,570,935309,1
60,570,285577,1
60,570,318562,1
60,570,673863,1
60,570,328296,1
60,570,346076,1
60,570,937287,1
60,570,532030,1
60,570,509170,1
60,570,348896,1
60,570,221051,1
60,570,356560,1
60,570,247316,2
60,570,421687,1
60,570,226488,1
60,570,449373,1
60,570,373554,1
60,570,6543,3
60,570,449900,1
60,570,378245,1
60,570,379373,1
60,570,183508,1
60,570,386835,1
60,570,745509,1
60,570,404768,1
60,570,976933,1
60,570,152703,1
60,570,189279,1
60,570,442644,1
60,570,997422,1
60,570,501360,1
60,570,221579,1
60,570,364327,1
60,570,477230,1
60,570,478045,1
60,569,304482,1
60,569,999254,1
60,569,988742,1
60,569,976333,1
60,569,957039,1
60,569,949803,1
60,569,914867,1
60,569,885119,1
60,569,870384,1
60,569,894585,1
60,569,841880,1
60,569,838760,1
60,569,836105,1
60,569,801851,1
60,569,784674,1
60,569,748231,1
60,569,742935,1
60,569,726821,1
60,569,701344,1
60,569,675771,2
60,569,673265,1
60,569,667644,1
60,569,646754,1
60,569,572035,1
60,569,550879,1
60,569,837209,1
60,569,715035,1
60,569,525805,1
60,569,768254,1
60,569,518699,1
60,569,507327,1
60,569,948316,1
60,569,559950,1
60,569,501403,2
60,569,759797,1
60,569,498812,1
60,569,494473,1
60,569,492607,1
60,569,486116,1
60,569,484449,1
60,569,470911,1
60,569,468289,1
60,569,86858,1
60,569,242582,1
60,569,155557,1
60,569,180812,1
60,569,177002,1
60,569,167141,1
60,569,66369,2
60,569,465386,1
60,569,840278,1
60,569,123998,1
60,569,344717,1
60,569,49274,1
60,569,106043,1
60,569,323871,2
60,569,580107,1
60,569,71599,2
60,569,337283,1
60,569,376272,1
60,569,320,1
60,569,430843,1
60,569,290221,1
60,569,852181,1
60,569,784363,1
60,569,370343,1
60,569,121441,1
60,569,16245,1
60,569,14721,1
60,569,788473,1
60,569,344354,1
60,569,147745,1
60,569,22015,1
60,569,63676,2
60,569,393368,1
60,569,188419,1
60,569,96979,1
60,569,58770,1
60,569,69973,1
60,569,187984,1
60,569,166013,1
60,569,83508,1
60,569,291747,1
60,569,301443,1
60,569,524967,1
60,569,312115,1
60,569,533688,1
60,569,320709,1
60,569,333229,1
60,569,338209,2
60,569,193431,1
60,569,348244,1
60,569,939015,1
60,569,353672,1
60,569,321885,1
60,569,355159,1
60,569,387432,1
60,569,688909,1
60,569,420177,1
60,569,368011,1
60,569,937054,1
60,569,839264,1
60,569,382953,1
60,569,384829,1
60,569,47751,1
60,569,402843,1
60,569,429390,1
60,569,430575,1
60,569,454330,1
60,569,434772,1
60,569,151525,1
60,569,441847,2
60,568,473231,1
60,568,919165,1
60,568,982919,1
60,568,973937,1
60,568,973322,1
60,568,946622,1
60,568,927850,1
60,568,919997,1
60,568,913537,1
60,568,972902,1
60,568,906354,2
60,568,866447,1
60,568,860590,1
60,568,867811,2
60,568,849015,1
60,568,936363,1
60,568,837684,1
60,568,813342,1
60,568,805328,1
60,568,783311,1
60,568,773403,1
60,568,746139,1
60,568,735519,1
60,568,733648,1
60,568,702995,2
60,568,692915,1
60,568,686340,1
60,568,971287,1
60,568,678298,1
60,568,630719,1
60,568,612687,1
60,568,576432,1
60,568,682094,1
60,568,569318,2
60,568,842662,1
60,568,540275,1
60,568,576563,1
60,568,531732,2
60,568,672201,1
60,568,224780,1
60,568,233577,1
60,568,225195,1
60,568,168877,1
60,568,156015,1
60,568,159258,1
60,568,342529,1
60,568,128416,1
60,568,838484,1
60,568,343692,1
60,568,401350,1
60,568,809545,1
60,568,16430,1
60,568,888473,1
60,568,756012,1
60,568,14078,3
60,568,81434,1
60,568,233241,1
60,568,762873,1
60,568,166227,1
60,568,153496,2
60,568,91133,1
60,568,25055,1
60,568,512100,1
60,568,123430,1
60,568,618407,1
60,568,12998,1
60,568,190588,1
60,568,26367,1
60,568,882108,1
60,568,27398,1
60,568,37167,1
60,568,437836,1
60,568,41697,2
60,568,582311,1
60,568,64278,1
60,568,540343,2
60,568,393785,1
60,568,313140,1
60,568,492323,1
60,568,631705,1
60,568,512198,1
60,568,49791,1
60,568,585440,1
60,568,186025,1
60,568,198217,1
60,568,34133,1
60,568,400782,1
60,568,188328,1
60,568,729386,1
60,568,728370,1
60,568,213004,1
60,568,313461,1
60,568,242722,2
60,568,436374,1
60,568,254002,1
60,568,159808,1
60,568,309033,1
60,568,804615,2
60,568,373704,1
60,568,312236,1
60,568,133728,1
60,568,321815,1
60,568,800474,1
60,568,359911,1
60,568,527462,1
60,568,482631,1
60,568,644907,1
60,568,406528,1
60,568,367158,1
60,568,903927,3
60,568,392498,2
60,568,412966,1
60,568,422699,1
60,568,251114,1
60,568,457743,1
60,568,503645,1
60,568,492985,1
60,567,956020,3
60,567,949134,1
60,567,943192,1
60,567,906426,1
60,567,853293,1
60,567,848720,1
60,567,847206,1
60,567,845229,1
60,567,841183,1
60,567,835470,1
60,567,819529,1
60,567,809620,1
60,567,809262,1
60,567,791010,1
60,567,764433,1
60,567,750293,1
60,567,741521,1
60,567,727588,1
60,567,723721,1
60,567,706397,1
60,567,700669,1
60,567,687244,1
60,567,680693,1
60,567,834860,1
60,567,644868,1
60,567,603513,1
60,567,592216,1
60,567,581188,1
60,567,846341,1
60,567,238392,1
60,567,477180,4
60,567,670078,1
60,567,519837,1
60,567,133151,1
60,567,299648,1
60,567,523671,1
60,567,280131,1
60,567,634911,1
60,567,446570,1
60,567,498667,1
60,567,674503,1
60,567,64903,1
60,567,278188,1
60,567,108770,1
60,567,53074,1
60,567,25099,1
60,567,660519,1
60,567,257040,1
60,567,380763,1
60,567,543131,1
60,567,979726,1
60,567,52880,1
60,567,59403,1
60,567,856008,1
60,567,32794,1
60,567,442077,1
60,567,801483,1
60,567,61327,3
60,567,37461,1
60,567,266371,2
60,567,293676,1
60,567,444679,4
60,567,133431,1
60,567,29672,1
60,567,222064,1
60,567,287469,1
60,567,68648,2
60,567,615266,1
60,567,246331,1
60,567,564720,1
60,567,275574,3
60,567,196070,1
60,567,408824,1
60,567,449357,1
60,567,303898,4
60,567,41051,4
60,567,337469,1
60,567,103692,1
60,567,784171,1
60,567,307286,1
60,567,315373,1
60,567,315820,1
60,567,657929,1
60,567,615765,1
60,567,326205,1
60,567,333270,1
60,567,380470,1
60,567,433369,2
60,567,359201,1
60,567,928810,1
60,567,404808,1
60,567,381769,2
60,567,643163,1
60,567,426755,1
60,567,441918,1
60,567,741341,1
60,567,475784,1
60,567,431458,4
60,567,483591,1
60,567,586062,1
60,567,94953,1
60,567,529293,1
60,567,842061,1
60,567,549707,1
60,566,979703,1
60,566,956931,1
60,566,951387,1
60,566,895757,1
60,566,819084,1
60,566,812801,2
60,566,811425,1
60,566,803617,1
60,566,792268,1
60,566,792103,1
60,566,753708,1
60,566,864091,1
60,566,752077,1
60,566,749410,1
60,566,743665,1
60,566,986267,1
60,566,733410,1
60,566,731264,1
60,566,724511,1
60,566,889075,1
60,566,706068,1
60,566,829266,1
60,566,698964,1
60,566,695403,1
60,566,694235,1
60,566,713388,1
60,566,693957,1
60,566,708909,1
60,566,691891,1
60,566,687211,1
60,566,719364,2
60,566,683550,1
60,566,677011,1
60,566,673861,1
60,566,402402,1
60,566,651322,1
60,566,639679,1
60,566,496257,1
60,566,863708,1
60,566,266427,1
60,566,50369,1
60,566,229434,1
60,566,442011,1
60,566,260588,2
60,566,247538,1
60,566,464658,1
60,566,283934,1
60,566,607601,1
60,566,183929,1
60,566,623715,1
60,566,999792,1
60,566,207566,1
60,566,991609,1
60,566,139185,1
60,566,263326,1
60,566,39044,1
60,566,163480,1
60,566,230622,1
60,566,225325,1
60,566,539015,1
60,566,484217,1
60,566,248251,1
60,566,309925,1
60,566,628879,1
60,566,237462,1
60,566,538452,1
60,566,53652,1
60,566,59134,1
60,566,110510,1
60,566,683576,1
60,566,449642,1
60,566,178317,1
60,566,211918,1
60,566,703082,1
60,566,475117,1
60,566,934341,1
60,566,193677,1
60,566,330789,1
60,566,546906,1
60,566,384677,1
60,566,387612,1
60,566,180407,1
60,566,425136,1
60,566,427850,1
60,566,727797,2
60,566,417536,1
60,566,815564,1
60,566,783052,1
60,566,475204,1
60,566,553944,1
60,566,124737,1
60,566,329588,1
60,566,396136,1
60,566,559077,1
60,566,418409,1
60,566,395818,1
60,566,191475,1
60,566,447126,1
60,566,229848,1
60,566,500993,1
60,566,489066,1
60,566,309758,1
60,566,511942,1
60,566,823379,1
60,566,648373,1
60,566,589191,1
60,566,235192,1
60,566,636639,1
60,565,928844,1
60,565,430865,1
60,565,318807,1
60,565,533726,1
60,565,323541,1
60,565,623261,1
60,565,831922,1
60,565,503851,1
60,565,492689,1
60,565,402900,1
60,565,301935,1
60,565,476583,1
60,565,467889,1
60,565,501359,1
60,565,857213,1
60,565,436990,1
60,565,394826,1
60,565,385555,1
60,565,431911,1
60,565,567789,1
60,565,331584,1
60,565,375521,1
60,565,795910,1
60,565,163594,1
60,565,21481,2
60,565,719981,1
60,565,119415,1
60,565,568741,1
60,565,329206,1
60,565,678469,1
60,565,305334,1
60,565,752204,1
60,565,745008,1
60,565,966242,1
60,565,319110,1
60,565,20406,1
60,565,271851,2
60,565,596209,1
60,565,753689,1
60,565,88168,1
60,565,245172,1
60,565,64557,1
60,565,8804,1
60,565,864530,1
60,565,199943,1
60,565,376475,1
60,565,935529,1
60,565,9495,1
60,565,235925,2
60,565,994846,1
60,565,377847,4
60,565,181499,1
60,565,661178,1
60,565,824627,1
60,565,368272,1
60,565,390631,1
60,565,132565,1
60,565,911819,1
60,565,822126,1
60,565,684888,1
60,565,682293,1
60,565,180886,1
60,565,703110,1
60,565,814870,1
60,565,188774,1
60,565,550724,1
60,565,183806,2
60,565,473857,1
60,565,95490,1
60,565,238152,1
60,565,957607,1
60,565,413615,1
60,565,883769,1
60,565,11058,1
60,565,208177,1
60,565,579654,1
60,565,388960,1
60,565,297468,1
60,565,166634,1
60,565,543443,1
60,565,288764,4
60,565,458432,1
60,565,733768,1
60,565,299722,1
60,565,479820,1
60,565,575303,1
60,565,929252,1
60,565,616052,1
60,565,641960,1
60,565,624788,1
60,565,638317,1
60,565,664503,1
60,565,309462,1
60,565,388875,1
60,565,581368,1
60,565,664893,1
60,565,665147,1
60,565,685791,1
60,565,800980,1
60,565,588816,1
60,565,839648,1
60,565,84383,1
60,565,718916,1
60,565,677393,1
60,565,970630,1
60,565,930381,1
60,565,769499,1
60,565,771709,1
60,565,374965,1
60,565,72219,2
60,565,773315,1
60,565,587241,1
60,565,795154,1
60,565,805978,1
60,565,332782,1
60,565,817741,2
60,565,759240,1
60,565,819892,1
60,565,846642,1
60,565,917469,1
60,565,860929,1
60,565,981198,1
60,565,865240,1
60,565,894281,1
60,565,904426,1
60,565,711251,1
60,565,962083,1
60,565,962945,1
60,565,418256,1
60,565,975946,2
60,565,312057,1
60,565,992079,1
60,564,525329,1
60,564,25491,1
60,564,475716,1
60,564,324713,1
60,564,445975,1
60,564,135841,1
60,564,418723,1
60,564,403177,1
60,564,392439,1
60,564,434349,1
60,564,383076,1
60,564,739565,1
60,564,158823,1
60,564,347355,2
60,564,382278,1
60,564,344518,1
60,564,563974,1
60,564,302561,1
60,564,197024,2
60,564,298974,1
60,564,719852,1
60,564,433264,1
60,564,282519,2
60,564,590875,1
60,564,975939,1
60,564,273290,2
60,564,264720,1
60,564,541834,1
60,564,249871,1
60,564,22160,1
60,564,675575,1
60,564,106479,1
60,564,25358,1
60,564,631878,1
60,564,48791,1
60,564,201191,1
60,564,867941,2
60,564,452634,1
60,564,144278,1
60,564,660025,1
60,564,954030,1
60,564,470237,1
60,564,424491,1
60,564,144241,1
60,564,64216,1
60,564,118083,2
60,564,236606,1
60,564,39461,2
60,564,277731,1
60,564,312402,1
60,564,39017,1
60,564,241446,2
60,564,229128,1
60,564,52528,2
60,564,233633,1
60,564,453804,1
60,564,254287,1
60,564,180628,1
60,564,516621,1
60,564,922259,1
60,564,249725,1
60,564,226852,2
60,564,288836,1
60,564,422010,1
60,564,237045,1
60,564,428411,1
60,564,597067,1
60,564,240614,1
60,564,477063,1
60,564,213126,1
60,564,955599,1
60,564,497558,1
60,564,869795,1
60,564,483828,1
60,564,492556,1
60,564,862253,1
60,564,856287,1
60,564,503169,1
60,564,877946,1
60,564,512589,1
60,564,877587,1
60,564,516448,2
60,564,520175,1
60,564,807830,1
60,564,528505,1
60,564,702956,1
60,564,946335,1
60,564,216816,1
